it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	
0	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.16492300376735	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.10047837566459816	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839	0.064444628102751839
1000	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15350940517994788	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	0.15630795797662603	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498	-0.0027985527966781498
2000	0.24519940322079392	0.24519940322079392	0.24519940322079392	0.24519940322079392	0.24519940322079392	0.24519940322079392	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.10753687325503662	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.33148743809587311	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.45213347993376907	0.3392326480256459	0.3392326480256459	0.3392326480256459	0.3392326480256459	0.3392326480256459	0.3392326480256459	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.12080729173036808	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	0.070928251061854214	-0.094033244804851979	-0.094033244804851979	-0.094033244804851979	-0.094033244804851979	-0.094033244804851979	-0.094033244804851979	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	-0.013270418475331461	0.21068014636550503	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.26055918703401892	0.38120522887191488	0.38120522887191488	0.38120522887191488	0.38120522887191488	0.38120522887191488	0.38120522887191488	0.38120522887191488	0.38120522887191488	0.38120522887191488	0.38120522887191488
3000	0.29788877295000715	0.29788877295000715	0.29788877295000715	0.29788877295000715	0.29788877295000715	0.29788877295000715	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.093793281773888376	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.23882569721985533	0.48019257818247524	0.48019257818247524	0.48019257818247524	0.48019257818247524	0.48019257818247524	0.48019257818247524	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	0.097092417026440225	-0.18230380523246809	-0.18230380523246809	-0.18230380523246809	-0.18230380523246809	-0.18230380523246809	-0.18230380523246809	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	-0.0032991352525518491	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511	0.14173328019341511
4000	0.33966226831545349	0.33966226831545349	0.33966226831545349	0.33966226831545349	0.33966226831545349	0.33966226831545349	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.087308230553286709	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.22018760738588553	0.66169124832361215	0.66169124832361215	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	0.11558476804176626	-0.32202898000815866	-0.32202898000815866	0.22407750027368722	0.22407750027368722	0.22407750027368722	0.22407750027368722	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	-0.028276537488479553	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926	0.10460283934411926
5000	0.29791770638258175	0.29791770638258175	0.29791770638258175	0.29791770638258175	0.29791770638258175	0.29791770638258175	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.070319722806624921	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.2168831325767922	0.95200454704244464	0.95200454704244464	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	0.09679386792668862	-0.65408684065986289	-0.65408684065986289	0.20112383845589313	0.20112383845589313	0.20112383845589313	0.20112383845589313	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	-0.0264741451200637	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358	0.12008926465010358
6000	0.24164623775098509	0.24164623775098509	0.24164623775098509	0.24164623775098509	0.24164623775098509	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.078460583112199875	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.22642087309197967	0.95388010474191243	0.95388010474191243	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	0.10786239514341625	-0.71223386699092739	-0.71223386699092739	0.13378384260756884	0.13378384260756884	0.13378384260756884	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	-0.029401812031216376	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342	0.11855847794856342
7000	0.28107760199514265	0.28107760199514265	0.28107760199514265	0.28107760199514265	0.28107760199514265	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.0817272811923654	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.20755038099178233	0.88857235332978568	0.88857235332978568	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	0.091786068862339115	-0.60749475133464304	-0.60749475133464304	0.18929153313280353	0.18929153313280353	0.18929153313280353	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	-0.010058787669973715	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321	0.11576431212944321
8000	0.2802827952557867	0.2802827952557867	0.2802827952557867	0.2802827952557867	0.2802827952557867	0.2802827952557867	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.071495535215482298	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	0.23366078839546323	1.1483249197285801	1.1483249197285801	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	0.098351191833341289	-0.86804212447279339	-0.86804212447279339	0.18193160342244541	0.18193160342244541	0.18193160342244541	0.18193160342244541	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	-0.026855656617858992	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194	0.13530959656212194
