it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	l_55	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	m_55	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	r_55	
0	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.50883178867499435	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.16623233141063198	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236	0.34259945726436236
1000	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16047478062638879	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	0.16373959159318874	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525	-0.0032648109667999525
2000	0.22491053123176072	0.22491053123176072	0.22491053123176072	0.22491053123176072	0.22491053123176072	0.22491053123176072	0.22491053123176072	0.22491053123176072	0.22491053123176072	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.14074894601728005	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.35916157195044895	0.2498157244141079	0.2498157244141079	0.2498157244141079	0.2498157244141079	0.2498157244141079	0.2498157244141079	0.2498157244141079	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.11976165416602431	0.093460336702174324	0.093460336702174324	0.093460336702174324	0.11722733288842327	0.11722733288842327	0.11722733288842327	0.11722733288842327	0.11722733288842327	0.11722733288842327	0.11722733288842327	0.11722733288842327	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	0.12786241547628133	-0.024905193182347185	-0.024905193182347185	-0.024905193182347185	-0.024905193182347185	-0.024905193182347185	-0.024905193182347185	-0.024905193182347185	0.1051488770657364	0.1051488770657364	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.020987291851255738	0.047288609315105729	0.2657012352482746	0.2657012352482746	0.24193423906202569	0.24193423906202569	0.24193423906202569	0.24193423906202569	0.24193423906202569	0.24193423906202569	0.24193423906202569	0.24193423906202569	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763	0.23129915647416763
3000	0.26081589889508405	0.26081589889508405	0.26081589889508405	0.26081589889508405	0.26081589889508405	0.26081589889508405	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.10718821829392901	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.21741001619169925	0.29174426440348872	0.29174426440348872	0.29174426440348872	0.29174426440348872	0.29174426440348872	0.29174426440348872	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.11101998683752487	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.078081034490523171	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	0.10156106029260832	-0.030928365508404665	-0.030928365508404665	-0.030928365508404665	-0.030928365508404665	-0.030928365508404665	-0.030928365508404665	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	-0.0038317685435958621	0.029107183803405837	0.029107183803405837	0.029107183803405837	0.029107183803405837	0.029107183803405837	0.13932898170117608	0.13932898170117608	0.13932898170117608	0.13932898170117608	0.13932898170117608	0.13932898170117608	0.13932898170117608	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093	0.11584895589909093
4000	0.29137153912120528	0.29137153912120528	0.29137153912120528	0.29137153912120528	0.29137153912120528	0.29137153912120528	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.092879631237230822	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.19343372818017243	0.43696957309485651	0.43696957309485651	0.43696957309485651	0.43696957309485651	0.43696957309485651	0.43696957309485651	0.43696957309485651	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.11686998488713803	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	0.060995625064433151	-0.14559803397365123	-0.14559803397365123	-0.14559803397365123	-0.14559803397365123	-0.14559803397365123	-0.14559803397365123	-0.3440899418576257	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	-0.023990353649907203	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.076563743293034406	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928	0.13243810311573928
5000	0.27622239132228843	0.27622239132228843	0.27622239132228843	0.27622239132228843	0.27622239132228843	0.27622239132228843	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.092864543203091385	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.16125961230018854	0.40284222461295882	0.40284222461295882	0.40284222461295882	0.40284222461295882	0.40284222461295882	0.40284222461295882	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	0.13051289618656761	-0.12661983329067039	-0.12661983329067039	-0.12661983329067039	-0.12661983329067039	-0.12661983329067039	-0.12661983329067039	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	-0.037648352983476227	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925	0.030746716113620925
6000	0.38090627743970151	0.38090627743970151	0.38090627743970151	0.38090627743970151	0.38090627743970151	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.0892794301618237	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.19733060725348206	0.22485867446292565	0.22485867446292565	0.22485867446292565	0.22485867446292565	0.22485867446292565	0.22485867446292565	0.22485867446292565	0.22485867446292565	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.20516542023556972	0.82376823134592037	0.82376823134592037	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.14994575721345149	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.086198626253770158	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	0.12242919657990185	-0.44286195390621885	-0.44286195390621885	0.23096052022625002	0.23096052022625002	0.23096052022625002	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	-0.060666327051627791	0.0030808039080535421	0.0030808039080535421	0.0030808039080535421	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.1111319809997119	0.074901410673580207	0.074901410673580207	0.074901410673580207	0.1024294778830238	0.1024294778830238	0.1024294778830238	0.1024294778830238	0.1024294778830238	0.1024294778830238	0.1024294778830238	0.1024294778830238	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865	0.082736223655667865
7000	0.33282172679897165	0.33282172679897165	0.33282172679897165	0.33282172679897165	0.33282172679897165	0.33282172679897165	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.066566048848922962	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.17479008613859573	0.28266549461231033	0.28266549461231033	0.28266549461231033	0.39087767403647378	0.39087767403647378	0.39087767403647378	0.39087767403647378	0.39087767403647378	0.39087767403647378	0.39087767403647378	0.39087767403647378	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	0.47636925323523943	1.0709763613959196	1.0709763613959196	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.16659035899547289	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.090200933786315454	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	0.11300083453235825	-0.73815463459694786	-0.73815463459694786	0.16623136780349876	0.16623136780349876	0.16623136780349876	0.16623136780349876	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	-0.10002431014654993	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.084589152352280275	0.06178925160623748	0.06178925160623748	0.16966466007995207	0.16966466007995207	0.16966466007995207	0.27787683950411551	0.27787683950411551	0.27787683950411551	0.27787683950411551	0.27787683950411551	0.27787683950411551	0.27787683950411551	0.27787683950411551	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117	0.36336841870288117
